time,pmt_high_voltage,pmt_current,v_p2p_ch1,v_rms_ch1,v_p2p_ch2,v_rms_ch2
1742926908.2892544,2120.0,286.065,0.1664000005,0.0046030656,0.0100000007,0.0014727076
1742926912.3654745,2125.0,286.82,0.1199999973,0.0058390214,0.0100000007,0.0053684777
1742926916.0790172,2130.1,287.61,0.1199999973,0.0376214609,0.049399998,0.0022161698
1742926919.8427167,2135.0,288.37,0.1224000007,0.0363310277,0.1880000234,0.0035306555
1742926923.8937678,2140.0,289.135,0.3799999952,0.0337754749,0.1460000128,0.0030298156
1742926927.6386805,2145.0,289.9,0.4880000055,0.0309435446,0.0053999997,0.0012180711
1742926931.711654,2150.0,290.675,0.0940000042,0.02635061,0.0200000014,0.0041783373
1742926935.6562588,2155.0,291.435,0.840000093,0.0169789158,0.0667999983,0.0076435185
1742926939.0995784,2160.0,292.2,0.3519999981,0.0272322576,0.0600000061,0.0084952731
1742926942.639832,2165.0,292.975,0.6599999666,0.0479595661,0.1200000122,0.0092643658
1742926946.2809224,2170.1,293.75,0.6399999857,0.0527812541,0.1360000074,0.0070770076
1742926949.8637087,2175.1,294.52,0.8199999928,0.0467546172,0.1200000122,0.0062296116
1742926953.490074,2180.0,295.28,0.5799999833,0.0570194721,0.1400000006,0.0179635491
1742926957.6240492,2185.0,296.045,0.4140000045,0.0542728789,0.1180000082,0.0023002431
1742926961.3532016,2190.1,296.83,0.4999999702,0.0484129861,0.1199999973,0.0058219554
1742926964.979928,2195.1,297.575,0.6000000238,0.062634781,0.1180000082,0.0027194258
1742926968.5334098,2200.0,298.33,0.6600000262,0.0409920961,0.2180000246,0.0057528578
1742926972.037889,2205.0,299.09,0.719999969,0.0468008108,0.0900000036,0.0191189144
1742926975.549999,2210.1,299.88,0.6600000262,0.047045283,0.1680000126,0.0163500626
1742926979.0219514,2215.0,300.645,0.4799999893,0.0485197715,0.0560000055,0.0078589683
